generation,futures_type,lifecycle_stage,strategy,timeframe,instrument,source_schema_id,source_path,source_row_number,source_trade_id,canonical_trade_key,direction,entry_time,exit_time,entry_date,exit_date,entry_year,entry_month,exit_year,exit_month,entry_weekday,exit_weekday,entry_hour,exit_hour,canonical_C1_R,gross_R,cost_R,MAE_R,MFE_R,exit_reason_raw,entry_price,exit_price,stop_raw,holding_source_value,holding_minutes,holding_hours,MAE_status,MFE_status,exit_reason_status,stop_status,holding_status
v2,quarterly,walk_forward,T2,H1,BR,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,80,BR-000002,v2|walk_forward|T2|H1|BR|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|80|BR-000002,SHORT,2024-09-05 20:00:00+03:00,2024-09-11 13:00:00+03:00,2024-09-05,2024-09-11,2024,9,2024,9,3,2,20,13,2.07646972485,2.07870472968,0.00223500483017,0.460819346342,3.3631727733,ATR_TRAILING_STOP,53.0721522644,51.2120178239,53.9670049166,53,8220,137,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,BR,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,94,BR-000001,v2|walk_forward|T2|H1|BR|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|94|BR-000001,SHORT,2024-11-12 22:00:00+03:00,2024-11-13 21:00:00+03:00,2024-11-12,2024-11-13,2024,11,2024,11,1,2,22,21,-0.401160924454,-0.397930859524,0.00323006493009,0.824414165082,1.21372085415,ATR_TRAILING_STOP,51.1313677318,51.3777595958,51.7505503313,14,1380,23,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,BR,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,95,BR-000002,v2|walk_forward|T2|H1|BR|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|95|BR-000002,SHORT,2024-11-13 23:00:00+03:00,2024-11-14 14:00:00+03:00,2024-11-13,2024-11-14,2024,11,2024,11,2,3,23,14,-0.753958745996,-0.749155689342,0.00480305665335,0.629971829674,0.493761704339,EMA50_TREND_LOSS,51.2235346453,51.5354841988,51.6399361463,6,900,15,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,BR,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,102,BR-000003,v2|walk_forward|T2|H1|BR|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|102|BR-000003,LONG,2024-11-22 18:00:00+03:00,2024-11-25 18:00:00+03:00,2024-11-22,2024-11-25,2024,11,2024,11,4,0,18,18,-0.310046815507,-0.307552927572,0.0024938879354,0.176810733648,0.70724293459,ATR_TRAILING_STOP,52.9179879021,52.6713425551,52.1160272479,15,4320,72,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,BR,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,110,BR-000004,v2|walk_forward|T2|H1|BR|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|110|BR-000004,SHORT,2024-12-05 21:00:00+03:00,2024-12-09 12:00:00+03:00,2024-12-05,2024-12-09,2024,12,2024,12,3,0,21,12,0.128009417856,0.131336714637,0.00332729678122,0.533622449583,1.32812698563,ATR_TRAILING_STOP,51.4846362848,51.4056912894,52.0857248355,21,5220,87,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,CNY,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,8,CNY-000001,v2|walk_forward|T2|H1|CNY|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|8|CNY-000001,LONG,2024-02-07 18:00:00+03:00,2024-02-08 13:00:00+03:00,2024-02-07,2024-02-08,2024,2,2024,2,2,3,18,13,-0.66964754888,-0.649473178815,0.0201743700649,0.63091447116,0.291191294382,ATR_TRAILING_STOP,15.4140146859,15.3496287173,15.3148790007,11,1140,19,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,CNY,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,15,CNY-000002,v2|walk_forward|T2|H1|CNY|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|15|CNY-000002,LONG,2024-02-19 12:00:00+03:00,2024-02-21 16:00:00+03:00,2024-02-19,2024-02-21,2024,2,2024,2,0,2,12,16,-0.220710006219,-0.197702309188,0.0230076970314,0.470456235569,0.664173509038,ATR_TRAILING_STOP,15.4946029796,15.4774172257,15.4076755484,36,3120,52,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,CNY,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,25,CNY-000003,v2|walk_forward|T2|H1|CNY|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|25|CNY-000003,SHORT,2024-03-28 14:00:00+03:00,2024-03-28 18:00:00+03:00,2024-03-28,2024-03-28,2024,3,2024,3,3,3,14,18,-1.04053616355,-1,0.040536163546,0.900007663114,0.284212946246,INITIAL_STOP,15.178389023,15.2277276832,15.2277276832,4,240,4,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,CNY,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,31,CNY-000001,v2|walk_forward|T2|H1|CNY|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|31|CNY-000001,SHORT,2024-04-25 16:00:00+03:00,2024-04-27 10:00:00+03:00,2024-04-25,2024-04-27,2024,4,2024,4,3,5,16,10,2.79430182888,2.83999624134,0.0456944124625,0.560663597627,4.96587757898,ATR_TRAILING_STOP,15.0416678346,14.9173639607,15.0854368622,26,2520,42,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,CNY,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,32,CNY-000002,v2|walk_forward|T2|H1|CNY|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|32|CNY-000002,SHORT,2024-04-27 12:00:00+03:00,2024-04-27 16:00:00+03:00,2024-04-27,2024-04-27,2024,4,2024,4,5,5,12,16,-1.02220295974,-1,0.0222029597432,0.687553834149,0.0778362831112,INITIAL_STOP,14.8698899313,14.959968012,14.959968012,4,240,4,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,CNY,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,44,CNY-000003,v2|walk_forward|T2|H1|CNY|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|44|CNY-000003,SHORT,2024-05-16 14:00:00+03:00,2024-05-22 11:00:00+03:00,2024-05-16,2024-05-22,2024,5,2024,5,3,2,14,11,3.92092442151,3.96062789595,0.0397034744385,0.556749354615,5.45150409727,ATR_TRAILING_STOP,14.8441816736,14.6446712805,14.8945550988,61,8460,141,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,CNY,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,47,CNY-000004,v2|walk_forward|T2|H1|CNY|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|47|CNY-000004,SHORT,2024-05-22 18:00:00+03:00,2024-05-27 16:00:00+03:00,2024-05-22,2024-05-27,2024,5,2024,5,2,0,18,16,4.39934150444,4.43785242211,0.0385109176678,0.877543071434,6.09779929125,ATR_TRAILING_STOP,14.6116387977,14.3811663659,14.6635721226,46,7080,118,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,CNY,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,52,CNY-000005,v2|walk_forward|T2|H1|CNY|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|52|CNY-000005,SHORT,2024-06-14 00:00:00+03:00,2024-06-14 11:00:00+03:00,2024-06-14,2024-06-14,2024,6,2024,6,4,4,0,11,-1.08011186154,-1,0.0801118615435,0,0,INITIAL_STOP,14.2260149331,14.2509800251,14.2509800251,2,660,11,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,CNY,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,58,CNY-000001,v2|walk_forward|T2|H1|CNY|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|58|CNY-000001,SHORT,2024-07-25 21:00:00+03:00,2024-07-26 12:00:00+03:00,2024-07-25,2024-07-26,2024,7,2024,7,3,4,21,12,-0.60547449381,-0.574839117585,0.0306353762256,0.700585174556,1.05985962305,ATR_TRAILING_STOP,13.8923220185,13.9298498173,13.9576060217,6,900,15,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,CNY,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,78,CNY-000002,v2|walk_forward|T2|H1|CNY|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|78|CNY-000002,LONG,2024-09-05 13:00:00+03:00,2024-09-10 18:00:00+03:00,2024-09-05,2024-09-10,2024,9,2024,9,3,1,13,18,2.57211255227,2.58762378726,0.0155112349878,0.300146604538,3.56537784784,ATR_TRAILING_STOP,14.3602467597,14.6938918614,14.2313079614,50,7500,125,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,CNY,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,82,CNY-000003,v2|walk_forward|T2|H1|CNY|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|82|CNY-000003,LONG,2024-09-17 18:00:00+03:00,2024-09-20 11:00:00+03:00,2024-09-17,2024-09-20,2024,9,2024,9,1,4,18,11,5.63575315309,5.66102549609,0.0252723430081,0.755768524764,7.68805199339,ATR_TRAILING_STOP,15.1248756603,15.5728772955,15.0457377664,38,3900,65,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,CNY,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,93,CNY-000001,v2|walk_forward|T2|H1|CNY|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|93|CNY-000001,LONG,2024-11-07 17:00:00+03:00,2024-11-08 15:00:00+03:00,2024-11-07,2024-11-08,2024,11,2024,11,3,4,17,15,-0.830013705037,-0.807177697561,0.0228360074759,0.576544361354,0.379675555038,ATR_TRAILING_STOP,16.9008191617,16.8301257448,16.8132381779,13,1320,22,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,CNY,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,96,CNY-000002,v2|walk_forward|T2|H1|CNY|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|96|CNY-000002,LONG,2024-11-15 22:00:00+03:00,2024-11-19 11:00:00+03:00,2024-11-15,2024-11-19,2024,11,2024,11,4,1,22,11,0.049675243465,0.0840546441889,0.0343794007239,0.740960475415,1.60894274662,ATR_TRAILING_STOP,16.9845658426,16.9894556687,16.926391472,19,5100,85,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,CNY,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,100,CNY-000003,v2|walk_forward|T2|H1|CNY|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|100|CNY-000003,LONG,2024-11-21 20:00:00+03:00,2024-11-22 11:00:00+03:00,2024-11-21,2024-11-22,2024,11,2024,11,3,4,20,11,-0.955025762915,-0.931474759189,0.0235510037263,0.594595986928,0.377060869759,ATR_TRAILING_STOP,17.179153719,17.1000509538,17.0942316485,6,900,15,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,CNY,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,104,CNY-000004,v2|walk_forward|T2|H1|CNY|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|104|CNY-000004,LONG,2024-11-22 13:00:00+03:00,2024-11-25 19:00:00+03:00,2024-11-22,2024-11-25,2024,11,2024,11,4,0,13,19,2.8720429721,2.88639888908,0.0143559169808,0.106081799953,4.28747274809,ATR_TRAILING_STOP,17.2419637297,17.6440834819,17.1026483518,21,4680,78,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,CNY,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,108,CNY-000005,v2|walk_forward|T2|H1|CNY|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|108|CNY-000005,LONG,2024-11-28 11:00:00+03:00,2024-11-29 17:00:00+03:00,2024-11-28,2024-11-29,2024,11,2024,11,3,4,11,17,-0.475804836434,-0.470934991552,0.00486984488154,0.4947978091,0.287882361658,ATR_TRAILING_STOP,18.1878085972,17.9943999762,17.7771178979,21,1800,30,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,GD,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,2,GD-000001,v2|walk_forward|T2|H1|GD|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|2|GD-000001,SHORT,2024-01-22 17:00:00+03:00,2024-01-23 09:00:00+03:00,2024-01-22,2024-01-23,2024,1,2024,1,0,1,17,9,-0.777924643757,-0.777611933225,0.000312710532131,0.437406712439,1.26361939149,EMA50_TREND_LOSS,2132.53781122,2137.51117702,2138.93350242,8,960,16,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,GD,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,13,GD-000002,v2|walk_forward|T2|H1|GD|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|13|GD-000002,SHORT,2024-02-15 20:00:00+03:00,2024-02-16 19:00:00+03:00,2024-02-15,2024-02-16,2024,2,2024,2,3,4,20,19,-0.422583100787,-0.422377892709,0.000205208077452,0.765431126034,0.680383223141,ATR_TRAILING_STOP,2089.84975475,2093.9663363,2099.5959598,15,1380,23,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,GD,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,29,GD-000001,v2|walk_forward|T2|H1|GD|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|29|GD-000001,SHORT,2024-04-23 22:00:00+03:00,2024-04-24 19:00:00+03:00,2024-04-23,2024-04-24,2024,4,2024,4,1,2,22,19,-1.00022663933,-1,0.000226639326065,0.819662873828,1.0304333271,INITIAL_STOP,2434.17575204,2443.00034587,2443.00034587,13,1260,21,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,GD,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,33,GD-000002,v2|walk_forward|T2|H1|GD|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|33|GD-000002,SHORT,2024-05-02 11:00:00+03:00,2024-05-03 16:00:00+03:00,2024-05-02,2024-05-03,2024,5,2024,5,3,4,11,16,0.922124885606,0.922292450061,0.000167564455033,0.129859914254,2.5019676813,ATR_TRAILING_STOP,2413.71615196,2402.70794083,2425.65185754,21,1740,29,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,GD,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,42,GD-000003,v2|walk_forward|T2|H1|GD|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|42|GD-000003,LONG,2024-05-20 18:00:00+03:00,2024-05-21 10:00:00+03:00,2024-05-20,2024-05-21,2024,5,2024,5,0,1,18,10,-0.7729868022,-0.772879718373,0.000107083826708,0.481332392355,0.674971860544,ATR_TRAILING_STOP,2504.85437047,2490.41932939,2486.17741372,8,960,16,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,GD,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,64,GD-000001,v2|walk_forward|T2|H1|GD|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|64|GD-000001,LONG,2024-08-01 23:00:00+03:00,2024-08-02 18:00:00+03:00,2024-08-01,2024-08-02,2024,8,2024,8,3,4,23,18,0.432735309221,0.432892661149,0.000157351928695,0.166973385291,2.63976971031,ATR_TRAILING_STOP,2505.61859335,2511.12081585,2492.9082312,10,1140,19,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,GD,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,68,GD-000002,v2|walk_forward|T2|H1|GD|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|68|GD-000002,LONG,2024-08-15 22:00:00+03:00,2024-08-15 23:00:00+03:00,2024-08-15,2024-08-15,2024,8,2024,8,3,3,22,23,-0.322506438529,-0.322251345352,0.000255093177437,0,0,EMA50_TREND_LOSS,2515.52262361,2512.99608528,2507.6823512,1,60,1,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,GD,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,69,GD-000003,v2|walk_forward|T2|H1|GD|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|69|GD-000003,LONG,2024-08-20 22:00:00+03:00,2024-08-21 17:00:00+03:00,2024-08-20,2024-08-21,2024,8,2024,8,1,2,22,17,-1.00015022759,-1,0.000150227592337,0.857796041041,0.311235731705,INITIAL_STOP,2569.89372849,2556.58059494,2556.58059494,10,1140,19,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,GD,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,71,GD-000004,v2|walk_forward|T2|H1|GD|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|71|GD-000004,LONG,2024-08-21 21:00:00+03:00,2024-08-22 12:00:00+03:00,2024-08-21,2024-08-22,2024,8,2024,8,2,3,21,12,-0.757651723656,-0.757473042903,0.000178680753529,0.541732527306,1.22792706189,ATR_TRAILING_STOP,2564.03215956,2555.55365219,2552.83901223,6,900,15,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,GD,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,74,GD-000005,v2|walk_forward|T2|H1|GD|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|74|GD-000005,LONG,2024-08-29 18:00:00+03:00,2024-08-30 14:00:00+03:00,2024-08-29,2024-08-30,2024,8,2024,8,3,4,18,14,-0.399787672625,-0.399622912066,0.000164760558616,0.324693616054,0.56613245876,EMA50_TREND_LOSS,2575.75529742,2570.90434382,2563.61646991,11,1200,20,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,GD,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,87,GD-000006,v2|walk_forward|T2|H1|GD|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|87|GD-000006,LONG,2024-09-26 19:00:00+03:00,2024-09-27 18:00:00+03:00,2024-09-26,2024-09-27,2024,9,2024,9,3,4,19,18,-0.911719271163,-0.911577476389,0.000141794773722,0.628459178192,0.455805557809,ATR_TRAILING_STOP,2662.03218298,2649.17448092,2647.92729076,14,1380,23,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v2,quarterly,walk_forward,T2,H1,GD,V2_T2_WF,TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv,89,GD-000001,v2|walk_forward|T2|H1|GD|TradingSystemLab/results/walk_forward_v2/T2/H1/trades.csv|89|GD-000001,LONG,2024-10-22 10:00:00+03:00,2024-10-23 17:00:00+03:00,2024-10-22,2024-10-23,2024,10,2024,10,1,2,10,17,0.374423270578,0.374535789932,0.000112519353708,0.0493225129354,1.18922058966,ATR_TRAILING_STOP,2719.30951478,2725.96678355,2701.53479484,22,1860,31,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
